-- JAN
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R00001', 1, '01-JAN-2020', '03-JAN-2020' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R00995', 95, '08-DEC-2020', '10-DEC-2020' , 3);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R00996', 96, '09-DEC-2020', '11-DEC-2020' , 3);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R00997', 97, '09-DEC-2020', '11-DEC-2020' , 5);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R00998', 98, '09-DEC-2020', '11-DEC-2020' , 5);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R00999', 99, '10-DEC-2020', '12-DEC-2020' , 5);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01000', 100, '10-DEC-2020', '12-DEC-2020' , 5);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01001', 1, '10-DEC-2020', '12-DEC-2020' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01002', 2, '11-DEC-2020', '13-DEC-2020' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01003', 3, '11-DEC-2020', '13-DEC-2020' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01004', 4, '11-DEC-2020', '13-DEC-2020' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01005', 5, '12-DEC-2020', '14-DEC-2020' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01006', 6, '12-DEC-2020', '14-DEC-2020' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01007', 7, '12-DEC-2020', '14-DEC-2020' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01008', 8, '13-DEC-2020', '15-DEC-2020' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01009', 9, '13-DEC-2020', '15-DEC-2020' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01010', 10, '13-DEC-2020', '15-DEC-2020' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01011', 11, '14-DEC-2020', '16-DEC-2020' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01012', 12, '14-DEC-2020', '16-DEC-2020' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01013', 13, '14-DEC-2020', '16-DEC-2020' , 4);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01014', 14, '15-DEC-2020', '17-DEC-2020' , 4);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01015', 15, '15-DEC-2020', '17-DEC-2020' , 4);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01016', 16, '15-DEC-2020', '17-DEC-2020' , 4);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01017', 17, '16-DEC-2020', '18-DEC-2020' , 4);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01018', 18, '16-DEC-2020', '18-DEC-2020' , 4);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01019', 19, '16-DEC-2020', '18-DEC-2020' , 4);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01020', 20, '17-DEC-2020', '19-DEC-2020' , 4);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01021', 21, '17-DEC-2020', '19-DEC-2020' , 4);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01022', 22, '17-DEC-2020', '19-DEC-2020' , 4);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01023', 23, '18-DEC-2020', '20-DEC-2020' , 4);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01024', 24, '18-DEC-2020', '20-DEC-2020' , 4);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01025', 25, '18-DEC-2020', '20-DEC-2020' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01026', 26, '19-DEC-2020', '21-DEC-2020' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01027', 100, '19-DEC-2020', '21-DEC-2020' , 5);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01028', 101, '19-DEC-2020', '21-DEC-2020' , 5);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01029', 102, '20-DEC-2020', '22-DEC-2020' , 5);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01030', 103, '20-DEC-2020', '22-DEC-2020' , 5);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01031', 104, '20-DEC-2020', '22-DEC-2020' , 5);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01032', 105, '21-DEC-2020', '23-DEC-2020' , 5);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01033', 106, '21-DEC-2020', '23-DEC-2020' , 5);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01034', 107, '21-DEC-2020', '23-DEC-2020' , 5);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01035', 108, '22-DEC-2020', '24-DEC-2020' , 5);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01036', 109, '22-DEC-2020', '24-DEC-2020' , 4);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01037', 110, '22-DEC-2020', '24-DEC-2020' , 4);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01038', 111, '23-DEC-2020', '25-DEC-2020' , 4);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01039', 112, '23-DEC-2020', '25-DEC-2020' , 4);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01040', 113, '24-DEC-2020', '26-DEC-2020' , 4);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01041', 114, '24-DEC-2020', '26-DEC-2020' , 4);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01042', 115, '25-DEC-2020', '27-DEC-2020' , 4);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01043', 116, '25-DEC-2020', '27-DEC-2020' , 4);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01044', 117, '26-DEC-2020', '28-DEC-2020' , 4);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01045', 118, '26-DEC-2020', '28-DEC-2020' , 4);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01046', 119, '27-DEC-2020', '29-DEC-2020' , 4);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01047', 120, '27-DEC-2020', '29-DEC-2020' , 4);


-- JAN
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01048', 1, '01-JAN-2021', '03-JAN-2021' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01049', 2, '01-JAN-2021', '03-JAN-2021' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01050', 3, '01-JAN-2021', '03-JAN-2021' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01051', 4, '02-JAN-2021', '04-JAN-2021' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01052', 5, '02-JAN-2021', '04-JAN-2021' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01053', 6, '02-JAN-2021', '04-JAN-2021' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01054', 7, '02-JAN-2021', '04-JAN-2021' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01055', 8, '03-JAN-2021', '05-JAN-2021' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01056', 9, '03-JAN-2021', '05-JAN-2021' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01057', 10, '03-JAN-2021', '05-JAN-2021' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01058', 11, '04-JAN-2021', '06-JAN-2021' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01059', 12, '04-JAN-2021', '06-JAN-2021' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01060', 13, '04-JAN-2021', '06-JAN-2021' , 4);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01061', 14, '05-JAN-2021', '07-JAN-2021' , 4);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01062', 15, '05-JAN-2021', '07-JAN-2021' , 4);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01063', 16, '05-JAN-2021', '07-JAN-2021' , 4);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01064', 17, '06-JAN-2021', '08-JAN-2021' , 4);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01065', 18, '06-JAN-2021', '08-JAN-2021' , 4);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01066', 19, '06-JAN-2021', '08-JAN-2021' , 4);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01067', 20, '07-JAN-2021', '09-JAN-2021' , 4);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01068', 21, '07-JAN-2021', '09-JAN-2021' , 4);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01069', 22, '07-JAN-2021', '09-JAN-2021' , 4);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01070', 23, '08-JAN-2021', '10-JAN-2021' , 4);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01071', 24, '08-JAN-2021', '10-JAN-2021' , 4);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01072', 25, '08-JAN-2021', '10-JAN-2021' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01073', 26, '09-JAN-2021', '11-JAN-2021' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01074', 27, '09-JAN-2021', '11-JAN-2021' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01075', 28, '09-JAN-2021', '11-JAN-2021' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01076', 29, '10-JAN-2021', '12-JAN-2021' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01077', 30, '10-JAN-2021', '12-JAN-2021' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01078', 31, '10-JAN-2021', '12-JAN-2021' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01079', 32, '11-JAN-2021', '13-JAN-2021' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01080', 33, '11-JAN-2021', '13-JAN-2021' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01081', 34, '11-JAN-2021', '13-JAN-2021' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01082', 35, '12-JAN-2021', '14-JAN-2021' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01083', 36, '12-JAN-2021', '14-JAN-2021' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01084', 37, '12-JAN-2021', '14-JAN-2021' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01085', 38, '13-JAN-2021', '15-JAN-2021' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01086', 39, '13-JAN-2021', '15-JAN-2021' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01087', 40, '13-JAN-2021', '15-JAN-2021' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01088', 41, '14-JAN-2021', '16-JAN-2021' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01089', 42, '14-JAN-2021', '16-JAN-2021' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01090', 43, '14-JAN-2021', '16-JAN-2021' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01091', 44, '15-JAN-2021', '17-JAN-2021' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01092', 45, '15-JAN-2021', '17-JAN-2021' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01093', 46, '15-JAN-2021', '17-JAN-2021' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01094', 47, '16-JAN-2021', '18-JAN-2021' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01095', 48, '16-JAN-2021', '18-JAN-2021' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01096', 49, '16-JAN-2021', '18-JAN-2021' , 3);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01097', 50, '17-JAN-2021', '19-JAN-2021' , 3);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01098', 51, '17-JAN-2021', '19-JAN-2021' , 3);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01099', 52, '17-JAN-2021', '19-JAN-2021' , 3);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01100', 53, '18-JAN-2021', '20-JAN-2021' , 3);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01101', 54, '18-JAN-2021', '20-JAN-2021' , 3);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01102', 55, '18-JAN-2021', '20-JAN-2021' , 3);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01103', 56, '19-JAN-2021', '21-JAN-2021' , 3);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01104', 57, '19-JAN-2021', '21-JAN-2021' , 3);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01105', 58, '19-JAN-2021', '21-JAN-2021' , 3);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01106', 59, '20-JAN-2021', '22-JAN-2021' , 3);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01107', 60, '20-JAN-2021', '22-JAN-2021' , 3);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01108', 61, '20-JAN-2021', '22-JAN-2021' , 3);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01109', 62, '21-JAN-2021', '23-JAN-2021' , 3);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01110', 63, '21-JAN-2021', '23-JAN-2021' , 3);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01111', 64, '21-JAN-2021', '23-JAN-2021' , 3);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01112', 65, '22-JAN-2021', '24-JAN-2021' , 3);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01113', 66, '22-JAN-2021', '24-JAN-2021' , 3);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01114', 67, '22-JAN-2021', '24-JAN-2021' , 3);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01115', 68, '23-JAN-2021', '25-JAN-2021' , 3);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01116', 69, '23-JAN-2021', '25-JAN-2021' , 3);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01117', 70, '24-JAN-2021', '26-JAN-2021' , 3);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01118', 71, '24-JAN-2021', '26-JAN-2021' , 3);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01119', 72, '25-JAN-2021', '27-JAN-2021' , 3);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01120', 73, '25-JAN-2021', '27-JAN-2021' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01121', 74, '26-JAN-2021', '28-JAN-2021' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01122', 75, '26-JAN-2021', '28-JAN-2021' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01123', 76, '27-JAN-2021', '29-JAN-2021' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01123', 99, '27-JAN-2021', '29-JAN-2021' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01124', 77, '27-JAN-2021', '29-JAN-2021' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01124', 108, '27-JAN-2021', '29-JAN-2021' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01124', 100, '27-JAN-2021', '29-JAN-2021' , 2);



--FEB
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01125', 78, '01-FEB-2021', '03-FEB-2021' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01126', 79, '01-FEB-2021', '03-FEB-2021' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01127', 80, '01-FEB-2021', '03-FEB-2021' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01128', 81, '02-FEB-2021', '04-FEB-2021' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01129', 82, '02-FEB-2021', '04-FEB-2021' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01130', 83, '02-FEB-2021', '04-FEB-2021' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01131', 84, '03-FEB-2021', '05-FEB-2021' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01132', 85, '03-FEB-2021', '05-FEB-2021' , 3);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01133', 86, '03-FEB-2021', '05-FEB-2021' , 3);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01134', 87, '04-FEB-2021', '06-FEB-2021' , 3);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01135', 88, '04-FEB-2021', '06-FEB-2021' , 3);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01136', 89, '04-FEB-2021', '06-FEB-2021' , 3);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01137', 90, '05-FEB-2021', '07-FEB-2021' , 3);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01138', 91, '05-FEB-2021', '07-FEB-2021' , 3);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01139', 92, '05-FEB-2021', '07-FEB-2021' , 3);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01140', 93, '06-FEB-2021', '08-FEB-2021' , 3);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01141', 94, '06-FEB-2021', '08-FEB-2021' , 3);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01142', 95, '06-FEB-2021', '08-FEB-2021' , 3);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01143', 96, '07-FEB-2021', '09-FEB-2021' , 3);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01144', 97, '07-FEB-2021', '09-FEB-2021' , 5);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01145', 98, '07-FEB-2021', '09-FEB-2021' , 5);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01146', 99, '08-FEB-2021', '10-FEB-2021' , 5);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01147', 100, '08-FEB-2021', '10-FEB-2021' , 5);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01148', 1, '08-FEB-2021', '10-FEB-2021' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01149', 2, '09-FEB-2021', '11-FEB-2021' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01150', 3, '09-FEB-2021', '11-FEB-2021' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01151', 4, '09-FEB-2021', '11-FEB-2021' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01152', 5, '10-FEB-2021', '12-FEB-2021' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01153', 6, '10-FEB-2021', '12-FEB-2021' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01154', 7, '10-FEB-2021', '12-FEB-2021' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01155', 8, '11-FEB-2021', '13-FEB-2021' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01156', 9, '11-FEB-2021', '13-FEB-2021' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01157', 10, '11-FEB-2021', '13-FEB-2021' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01158', 11, '12-FEB-2021', '14-FEB-2021' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01159', 12, '12-FEB-2021', '14-FEB-2021' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01160', 13, '12-FEB-2021', '14-FEB-2021' , 4);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01161', 14, '13-FEB-2021', '15-FEB-2021' , 4);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01162', 15, '13-FEB-2021', '15-FEB-2021' , 4);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01163', 16, '13-FEB-2021', '15-FEB-2021' , 4);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01164', 17, '14-FEB-2021', '16-FEB-2021' , 4);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01165', 18, '14-FEB-2021', '16-FEB-2021' , 4);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01166', 19, '14-FEB-2021', '16-FEB-2021' , 4);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01167', 20, '15-FEB-2021', '17-FEB-2021' , 4);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01168', 21, '15-FEB-2021', '17-FEB-2021' , 4);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01169', 22, '15-FEB-2021', '17-FEB-2021' , 4);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01170', 23, '16-FEB-2021', '18-FEB-2021' , 4);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01171', 24, '16-FEB-2021', '18-FEB-2021' , 4);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01172', 25, '16-FEB-2021', '18-FEB-2021' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01173', 26, '17-FEB-2021', '19-FEB-2021' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01174', 27, '17-FEB-2021', '19-FEB-2021' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01175', 28, '17-FEB-2021', '19-FEB-2021' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01176', 29, '18-FEB-2021', '20-FEB-2021' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01177', 30, '18-FEB-2021', '20-FEB-2021' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01178', 31, '18-FEB-2021', '20-FEB-2021' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01179', 32, '19-FEB-2021', '21-FEB-2021' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01180', 33, '19-FEB-2021', '21-FEB-2021' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01181', 34, '19-FEB-2021', '21-FEB-2021' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01182', 35, '20-FEB-2021', '22-FEB-2021' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01183', 36, '20-FEB-2021', '22-FEB-2021' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01184', 37, '20-FEB-2021', '22-FEB-2021' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01185', 38, '21-FEB-2021', '23-FEB-2021' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01186', 39, '21-FEB-2021', '23-FEB-2021' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01187', 40, '21-FEB-2021', '23-FEB-2021' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01188', 41, '22-FEB-2021', '24-FEB-2021' , 2);
insert into RoomLeased values (SEQ_ROOMLEASED_ID.NEXTVAL, 'R01189', 42, '22-FEB-2021', '24-FEB-2021' , 2);
